BIPN 150,995996,DI,A03,M,7:00p-7:50p,CENTR,217A,Zou, Yimin                         
BIPN 150,995997,DI,A04,M,8:00p-8:50p,CENTR,217A,Zou, Yimin                         
BIPN 150,995998,DI,A05,W,3:00p-3:50p,PCYNH,120,Zou, Yimin                         
BIPN 150,995999,DI,A06,W,4:00p-4:50p,PCYNH,120,Zou, Yimin                         
BIPN 150,996000,DI,A07,W,5:00p-5:50p,PCYNH,120,Zou, Yimin                         
BIPN 150,996001,DI,A08,W,6:00p-6:50p,PCYNH,120,Zou, Yimin                         
BIPN 150,996002,DI,A09,W,7:00p-7:50p,PCYNH,120,Zou, Yimin                         
BIPN 150,996003,DI,A10,W,8:00p-8:50p,PCYNH,120,Zou, Yimin                         
BIPN 154,,LE,A00,TuTh,11:00a-12:20p,CSB,1,Lim, Byungkook                     
BIPN 154,996005,DI,A01,M,11:00a-11:50a,APM,2301,Lim, Byungkook                     
BIPN 154,996006,DI,A02,M,12:00p-12:50p,APM,2301,Lim, Byungkook                     
BIPN 154,996007,DI,A03,M,1:00p-1:50p,APM,2301,Lim, Byungkook                     
BIPN 160,,LE,A00,TuTh,3:30p-4:50p,TATA,3201,Root, Cory Matthew                 
BIPN 160,996009,DI,A01,Tu,6:00p-6:50p,CENTR,203,Root, Cory Matthew                 
BIPN 160,996010,DI,A02,Tu,7:00p-7:50p,CENTR,203,Root, Cory Matthew                 
BIPN 160,996011,DI,A03,Tu,8:00p-8:50p,CENTR,203,Root, Cory Matthew                 
BIPN 160,996012,DI,A04,W,6:00p-6:50p,CENTR,203,Root, Cory Matthew                 
BIPN 160,996013,DI,A05,W,7:00p-7:50p,CENTR,203,Root, Cory Matthew                 
BIPN 160,996014,DI,A06,W,8:00p-8:50p,CENTR,203,Root, Cory Matthew                 
BIPN 162,,LE,A00,TuTh,2:00p-3:20p,TATA,2501,Juavinett, Ashley Lauren           
BIPN 162,996016,DI,A01,F,11:00a-11:50a,TATA,2501,Juavinett, Ashley Lauren           
BIPN 194,996017,SE,A00,W,9:30a-10:50a,YORK,3010,Jin, Yishi                         
BIPN 194,996052,SE,B00,Th,2:00p-3:20p,YORK,3010,Ackerman, Susan                    
BISP 194,996041,SE,A00,F,12:00p-1:20p,YORK,3010,Yelon, Deborah                     
BISP 194,996042,SE,B00,M,6:00p-7:20p,YORK,3010,Newsam, John                       
BISP 194,996043,SE,C00,Tu,4:00p-5:50p,TBA,TBA,Muotri, Alysson                    
BISP 194,996045,SE,D00,M,1:00p-2:20p,YORK,3010,Niwa, Maho                         
BISP 195,996046,PR,A00,Tu,3:00p-4:20p,PACIF,3500,Lo, Stanley Malvin Ming-Hi         
BISP 195,996047,PR,B00,Tu,4:30p-5:50p,PACIF,3500,Lo, Stanley Malvin Ming-Hi         
BISP 195,996048,PR,C00,W,9:00a-10:20a,PACIF,3500,Lo, Stanley Malvin Ming-Hi         
CAT  2,,LE,A00,MWF,9:00a-9:50a,PCYNH,106,Algaze, Guillermo                  
CAT  2,991245,DI,A01,MW,8:00a-8:50a,CENTR,220,Algaze, Guillermo                  
CAT  2,991246,DI,A02,MW,10:00a-10:50a,CENTR,220,Algaze, Guillermo                  
CAT  2,991247,DI,A03,MW,11:00a-11:50a,CENTR,220,Algaze, Guillermo                  
CAT  2,991248,DI,A04,MW,12:00p-12:50p,CENTR,220,Algaze, Guillermo                  
CAT  2,991249,DI,A05,MW,1:00p-1:50p,CENTR,220,Algaze, Guillermo                  
CAT  2,991250,DI,A06,MW,2:00p-2:50p,CENTR,220,Algaze, Guillermo                  
CAT  2,991251,DI,A07,MW,3:00p-3:50p,CENTR,220,Algaze, Guillermo                  
CAT  2,991252,DI,A08,MW,4:00p-4:50p,CENTR,220,Algaze, Guillermo                  
CAT  2,991253,DI,A09,MW,5:00p-5:50p,CENTR,220,Algaze, Guillermo                  
CAT  2,991254,DI,A10,MW,6:00p-6:50p,CENTR,220,Algaze, Guillermo                  
CAT  2,991255,DI,A11,MW,7:00p-7:50p,CENTR,220,Algaze, Guillermo                  
CAT  2,991256,DI,A12,MW,8:00p-8:50p,CENTR,220,Algaze, Guillermo                  
CAT  2,,LE,B00,TuTh,11:00a-12:20p,CENTR,101,Golan, Tal                         
CAT  2,991258,DI,B01,TuTh,8:00a-8:50a,CENTR,201,Golan, Tal                         
CAT  2,991259,DI,B02,TuTh,9:00a-9:50a,CENTR,201,Golan, Tal                         
CAT  2,991260,DI,B03,TuTh,10:00a-10:50a,CENTR,201,Golan, Tal                         
CAT  2,991261,DI,B04,TuTh,8:00a-8:50a,CENTR,220,Golan, Tal                         
CAT  2,991262,DI,B05,TuTh,9:00a-9:50a,CENTR,220,Golan, Tal                         
CAT  2,991263,DI,B06,TuTh,10:00a-10:50a,CENTR,220,Golan, Tal                         
CAT  2,991264,DI,B07,TuTh,3:00p-3:50p,CENTR,205,Golan, Tal                         
CAT  2,991265,DI,B08,TuTh,3:00p-3:50p,CENTR,206,Golan, Tal                         
CAT  2,991266,DI,B09,TuTh,4:00p-4:50p,CENTR,205,Golan, Tal                         
CAT  2,991267,DI,B10,TuTh,4:00p-4:50p,CENTR,206,Golan, Tal                         
CAT  2,991268,DI,B11,TuTh,5:00p-5:50p,CENTR,201,Golan, Tal                         
CAT  2,991269,DI,B12,TuTh,5:00p-5:50p,CENTR,207,Golan, Tal                         
CAT  2,991270,DI,B13,TuTh,6:00p-6:50p,CENTR,201,Golan, Tal                         
CAT  2,991271,DI,B14,TuTh,6:00p-6:50p,CENTR,207,Golan, Tal                         
CAT  2,,LE,C00,MWF,1:00p-1:50p,CENTR,101,,
CAT  2,991273,DI,C01,MW,8:00a-8:50a,CENTR,201,,
CAT  2,991274,DI,C02,MW,8:00a-8:50a,CENTR,218,,
CAT  2,991275,DI,C03,MW,9:00a-9:50a,CENTR,201,,
CAT  2,991276,DI,C04,MW,9:00a-9:50a,CENTR,218,,
CAT  2,991277,DI,C05,MW,10:00a-10:50a,CENTR,201,,
CAT  2,991278,DI,C06,MW,10:00a-10:50a,CENTR,218,,
CAT  2,991279,DI,C07,MW,11:00a-11:50a,CENTR,201,,
CAT  2,991280,DI,C08,MW,11:00a-11:50a,CENTR,218,,
CAT  2,991281,DI,C09,MW,12:00p-12:50p,CENTR,201,,
CAT  2,991282,DI,C10,MW,12:00p-12:50p,CENTR,218,,
CAT  2,991283,DI,C11,MW,2:00p-2:50p,CENTR,207,,
CAT  2,991284,DI,C12,MW,2:00p-2:50p,CENTR,218,,
CAT  2,991285,DI,C13,MW,3:00p-3:50p,CENTR,207,,
CAT  2,991286,DI,C14,MW,3:00p-3:50p,CENTR,218,,
CAT  2,,LE,D00,TuTh,3:30p-4:50p,SOLIS,107,Nguyen, Hoang Tan                  
CAT  2,991288,DI,D01,TuTh,5:00p-5:50p,MCGIL,2315,Nguyen, Hoang Tan                  
CAT  2,991289,DI,D02,TuTh,6:00p-6:50p,MCGIL,2315,Nguyen, Hoang Tan                  
CAT  2,991290,DI,D03,TuTh,7:00p-7:50p,MCGIL,2315,Nguyen, Hoang Tan                  
CAT  2,991291,DI,D04,TuTh,5:00p-5:50p,HSS,2305B,Nguyen, Hoang Tan                  
CAT  2,991292,DI,D05,TuTh,6:00p-6:50p,HSS,2305B,Nguyen, Hoang Tan                  
CAT  2,991293,DI,D06,TuTh,7:00p-7:50p,HSS,2305B,Nguyen, Hoang Tan                  
CAT  2,991294,DI,D07,TuTh,5:00p-5:50p,MANDE,B-146,Nguyen, Hoang Tan                  
CAT  2,991295,DI,D08,TuTh,6:00p-6:50p,MANDE,B-146,Nguyen, Hoang Tan                  
CAT  2,991296,DI,D09,TuTh,5:00p-5:50p,HSS,1305,Nguyen, Hoang Tan                  
CAT  2,991297,DI,D10,TuTh,5:00p-5:50p,HSS,2321,Nguyen, Hoang Tan                  
CAT  2,991298,DI,D11,TuTh,6:00p-6:50p,HSS,1305,Nguyen, Hoang Tan                  
CAT  2,991299,DI,D12,TuTh,6:00p-6:50p,HSS,2321,Nguyen, Hoang Tan                  
CAT  2,991300,DI,D13,TuTh,7:00p-7:50p,HSS,1305,Nguyen, Hoang Tan                  
CAT  2,991301,DI,D14,TuTh,7:00p-7:50p,HSS,2321,Nguyen, Hoang Tan                  
CAT  2,,LE,E00,TuTh,9:30a-10:50a,CENTR,101,,
CAT  2,991303,DI,E01,TuTh,8:00a-8:50a,CENTR,204,,
CAT  2,991304,DI,E02,TuTh,8:00a-8:50a,CENTR,206,,
CAT  2,991305,DI,E03,TuTh,8:00a-8:50a,CENTR,205,,
CAT  2,991306,DI,E04,TuTh,8:00a-8:50a,MANDE,B-152,,
CAT  2,991307,DI,E05,TuTh,8:00a-8:50a,MANDE,B-153,,
CAT  2,991308,DI,E06,TuTh,11:00a-11:50a,CENTR,206,,
CAT  2,991309,DI,E07,TuTh,12:00p-12:50p,CENTR,206,,
CAT  2,991310,DI,E08,TuTh,1:00p-1:50p,CENTR,206,,
CAT  2,991311,DI,E09,TuTh,2:00p-2:50p,CENTR,206,,
CAT  2,991312,DI,E10,TuTh,2:00p-2:50p,YORK,3050A,,
CAT  2,991313,DI,E11,TuTh,3:00p-3:50p,YORK,3050A,,
CAT  2,991314,DI,E12,TuTh,4:00p-4:50p,HSS,1106A,,
CAT  2,991315,DI,E13,TuTh,5:00p-5:50p,HSS,1106A,,
CAT  2,991316,DI,E14,TuTh,5:00p-5:50p,HSS,1106B,,
CAT  124,,SE,A00,Tu,1:00p-2:50p,TBA,TBA,Moran, Ryan James                  
CAT  125,,LE,A00,MW,11:00a-11:50a,PCYNH,106,Bronstein, Phoebe Malan            
CAT  125,991321,DI,A01,MW,8:00a-8:50a,HSS,2305A,Bronstein, Phoebe Malan            
CAT  125,991322,DI,A02,MW,9:00a-9:50a,HSS,2305A,Bronstein, Phoebe Malan            
CAT  125,991323,DI,A03,MW,10:00a-10:50a,HSS,2305A,Bronstein, Phoebe Malan            
CAT  125,991324,DI,A04,MW,10:00a-10:50a,MANDE,B-152,Bronstein, Phoebe Malan            
CAT  125,991325,DI,A05,MW,5:00p-5:50p,HSS,2305B,Bronstein, Phoebe Malan            
CAT  125,991326,DI,A06,MW,6:00p-6:50p,HSS,2305B,Bronstein, Phoebe Malan            
CAT  125,991327,DI,A07,MW,1:00p-1:50p,CENTR,218,Bronstein, Phoebe Malan            
CAT  125,991328,DI,A08,MW,1:00p-1:50p,CENTR,217A,Bronstein, Phoebe Malan            
CAT  125,991329,DI,A09,MW,3:00p-3:50p,MCGIL,2315,Bronstein, Phoebe Malan            
CAT  125,991330,DI,A10,MW,4:00p-4:50p,MCGIL,2315,Bronstein, Phoebe Malan            
CAT  125,991331,DI,A11,MW,5:00p-5:50p,MCGIL,2315,Bronstein, Phoebe Malan            
CAT  125,991332,DI,A12,MW,6:00p-6:50p,MCGIL,2315,Bronstein, Phoebe Malan            
CAT  125R,991334,DI,A01,TuTh,9:00a-9:50a,TBA,TBA,Bigham, David Joseph               
CAT  125R,991335,DI,A02,TuTh,10:00a-10:50a,TBA,TBA,Bigham, David Joseph               
CAT  125R,991336,DI,A03,TuTh,11:00a-11:50a,TBA,TBA,Bigham, David Joseph               
CAT  125R,991337,DI,A04,TuTh,12:00p-12:50p,TBA,TBA,Bigham, David Joseph               
CAT  125R,991338,DI,A05,TuTh,1:00p-1:50p,TBA,TBA,Bigham, David Joseph               
CAT  125R,991339,DI,A06,TuTh,2:00p-2:50p,TBA,TBA,Bigham, David Joseph               
CAT  125R,991340,DI,A07,TuTh,3:00p-3:50p,TBA,TBA,Bigham, David Joseph               
CAT  125R,991341,DI,A08,TuTh,4:00p-4:50p,TBA,TBA,Bigham, David Joseph               
CAT  125R,991342,DI,A09,TuTh,5:00p-5:50p,TBA,TBA,Bigham, David Joseph               
CAT  125R,991343,DI,A10,WF,9:00a-9:50a,TBA,TBA,Bigham, David Joseph               
CAT  125R,991344,DI,A11,WF,10:00a-10:50a,TBA,TBA,Bigham, David Joseph               
CAT  125R,991345,DI,A12,WF,11:00a-11:50a,TBA,TBA,Bigham, David Joseph               
CAT  125R,991346,DI,A13,WF,12:00p-12:50p,TBA,TBA,Bigham, David Joseph               
CAT  125R,991347,DI,A14,WF,1:00p-1:50p,TBA,TBA,Bigham, David Joseph               
CAT  125R,991348,DI,A15,WF,2:00p-2:50p,TBA,TBA,Bigham, David Joseph               
CAT  125R,991349,DI,A16,WF,3:00p-3:50p,TBA,TBA,Bigham, David Joseph               
CAT  125R,991350,DI,A17,WF,4:00p-4:50p,TBA,TBA,Bigham, David Joseph               
CAT  125R,991351,DI,A18,WF,5:00p-5:50p,TBA,TBA,Bigham, David Joseph               
CCS  101,988159,LE,A00,W,1:00p-2:50p,YORK,3030,,
CGS  87,989471,SE,A00,Th,1:00p-1:50p,TBA,TBA,Hankins, Joseph D.                 
CGS  101,989473,LE,A00,TuTh,12:30p-1:50p,CSB,4,Werner, Bradley T.                 
CGS  105,989474,LE,A00,TuTh,5:00p-6:20p,WLH,2111,Nguyen, Hoang Tan                  
CGS  106,989475,LE,A00,TuTh,2:00p-3:20p,HSS,2150,Whitley, Leila Marie               
CGS  117,989476,LE,A00,TuTh,5:00p-6:20p,CSB,1,Kang, Byung Chu                    
CGS  121,989477,LE,A00,TuTh,11:00a-12:20p,SSB,106,Whitley, Leila Marie               
CGS  123,989478,LE,A00,TuTh,8:00p-9:20p,HSS,2152,Plant, Rebecca Jo                  
CHEM 1,996231,LE,A00,W,11:00a-11:50a,NSB,3211,Brydges, Stacey                    
CHEM 6A,,LE,A00,TuTh,9:30a-10:50a,YORK,2722,Tezcan, Faik                       
CHEM 6A,997376,DI,A01,W,4:00p-4:50p,WLH,2207,Tezcan, Faik                       
CHEM 6A,997377,DI,A02,W,5:00p-5:50p,WLH,2207,Tezcan, Faik                       
CHEM 6A,997378,DI,A03,W,6:00p-6:50p,WLH,2207,Tezcan, Faik                       
CHEM 6A,997379,DI,A04,W,7:00p-7:50p,WLH,2207,Tezcan, Faik                       
CHEM 6A,997380,DI,A05,W,8:00p-8:50p,WLH,2207,Tezcan, Faik                       
CHEM 6A,997381,DI,A06,F,2:00p-2:50p,WLH,2207,Tezcan, Faik                       
CHEM 6A,997382,DI,A07,F,3:00p-3:50p,WLH,2207,Tezcan, Faik                       
CHEM 6A,997383,DI,A08,F,4:00p-4:50p,WLH,2207,Tezcan, Faik                       
CHEM 6A,997384,DI,A09,F,5:00p-5:50p,WLH,2207,Tezcan, Faik                       
CHEM 6A,,LE,B00,MWF,9:00a-9:50a,GH,242,Sailor, Michael Joseph             
CHEM 6A,997386,DI,B01,M,2:00p-2:50p,WLH,2115,Sailor, Michael Joseph             
CHEM 6A,997387,DI,B02,M,3:00p-3:50p,WLH,2115,Sailor, Michael Joseph             
CHEM 6A,997388,DI,B03,M,4:00p-4:50p,WLH,2115,Sailor, Michael Joseph             
CHEM 6A,997389,DI,B04,M,5:00p-5:50p,WLH,2115,Sailor, Michael Joseph             
CHEM 6A,997390,DI,B05,M,6:00p-6:50p,WLH,2115,Sailor, Michael Joseph             
CHEM 6A,997391,DI,B06,F,12:00p-12:50p,PCYNH,120,Sailor, Michael Joseph             
CHEM 6A,997392,DI,B07,F,1:00p-1:50p,PCYNH,120,Sailor, Michael Joseph             
CHEM 6A,997393,DI,B08,F,2:00p-2:50p,PCYNH,120,Sailor, Michael Joseph             
CHEM 6A,997394,DI,B09,F,3:00p-3:50p,PCYNH,120,Sailor, Michael Joseph             
CHEM 6B,,LE,A00,TuTh,6:30p-7:50p,YORK,2722,Albizati, Kim F.                   
CHEM 6B,997397,DI,A01,M,4:00p-4:50p,WLH,2112,Albizati, Kim F.                   
CHEM 6B,997398,DI,A02,M,5:00p-5:50p,WLH,2112,Albizati, Kim F.                   
CHEM 6B,997399,DI,A03,M,6:00p-6:50p,WLH,2112,Albizati, Kim F.                   
CHEM 6B,997400,DI,A04,M,7:00p-7:50p,WLH,2112,Albizati, Kim F.                   
CHEM 6B,997401,DI,A05,M,8:00p-8:50p,WLH,2112,Albizati, Kim F.                   
CHEM 6B,997402,DI,A06,F,3:00p-3:50p,WLH,2208,Albizati, Kim F.                   
CHEM 6B,997403,DI,A07,F,4:00p-4:50p,WLH,2208,Albizati, Kim F.                   
CHEM 6B,,LE,B00,TuTh,8:00a-9:20a,YORK,2722,Kummel, Andrew C                   
CHEM 6B,997407,DI,B01,M,8:00a-8:50a,WLH,2115,Kummel, Andrew C                   
CHEM 6B,997408,DI,B02,M,9:00a-9:50a,WLH,2115,Kummel, Andrew C                   
CHEM 6B,997409,DI,B03,M,10:00a-10:50a,WLH,2115,Kummel, Andrew C                   
CHEM 6B,997410,DI,B04,M,11:00a-11:50a,WLH,2115,Kummel, Andrew C                   
CHEM 6B,997411,DI,B05,M,12:00p-12:50p,WLH,2115,Kummel, Andrew C                   
CHEM 6B,997412,DI,B06,F,1:00p-1:50p,YORK,4080A,Kummel, Andrew C                   
CHEM 6B,,LE,C00,TuTh,12:30p-1:50p,GH,242,Komor, Alexis C                    
CHEM 6B,997417,DI,C01,M,9:00a-9:50a,SEQUO,148,Komor, Alexis C                    
CHEM 6B,997418,DI,C02,M,10:00a-10:50a,SEQUO,148,Komor, Alexis C                    
CHEM 6B,997419,DI,C03,M,11:00a-11:50a,SEQUO,148,Komor, Alexis C                    
CHEM 6B,997420,DI,C04,M,12:00p-12:50p,SEQUO,148,Komor, Alexis C                    
CHEM 6B,997421,DI,C05,M,1:00p-1:50p,SEQUO,148,Komor, Alexis C                    
CHEM 6B,997422,DI,C06,F,2:00p-2:50p,MANDE,B-104,Komor, Alexis C                    
CHEM 6B,997423,DI,C07,F,3:00p-3:50p,MANDE,B-104,Komor, Alexis C                    
CHEM 6B,,LE,D00,TuTh,3:30p-4:50p,YORK,2622,Crowell, John E                    
CHEM 6B,997428,DI,D01,W,2:00p-2:50p,SEQUO,147,Crowell, John E                    
CHEM 6B,997429,DI,D02,W,3:00p-3:50p,SEQUO,147,Crowell, John E                    
CHEM 6B,997430,DI,D03,W,4:00p-4:50p,SEQUO,147,Crowell, John E                    
CHEM 6B,997431,DI,D04,F,8:00a-8:50a,APM,2301,Crowell, John E                    
CHEM 6B,997432,DI,D05,F,9:00a-9:50a,APM,2301,Crowell, John E                    
CHEM 6B,,LE,E00,TuTh,5:00p-6:20p,YORK,2622,Crowell, John E                    
CHEM 6B,997434,DI,E01,M,12:00p-12:50p,WLH,2114,Crowell, John E                    
CHEM 6B,997435,DI,E02,M,1:00p-1:50p,WLH,2114,Crowell, John E                    
CHEM 6B,997436,DI,E03,M,2:00p-2:50p,WLH,2114,Crowell, John E                    
CHEM 6B,997437,DI,E04,W,6:00p-6:50p,APM,2301,Crowell, John E                    
CHEM 6B,997438,DI,E05,W,7:00p-7:50p,APM,2301,Crowell, John E                    
CHEM 6B,,LE,F00,TuTh,9:30a-10:50a,GH,242,Bussey, Thomas J                   
CHEM 6B,997793,DI,F01,F,8:00a-8:50a,TATA,3301,Bussey, Thomas J                   
CHEM 6B,997794,DI,F02,F,9:00a-9:50a,TATA,3301,Bussey, Thomas J                   
CHEM 6B,997795,DI,F03,F,10:00a-10:50a,TATA,3301,Bussey, Thomas J                   
CHEM 6B,997796,DI,F04,F,11:00a-11:50a,TATA,3301,Bussey, Thomas J                   
CHEM 6B,997797,DI,F05,F,12:00p-12:50p,TATA,3301,Bussey, Thomas J                   
CHEM 6B,997798,DI,F06,F,1:00p-1:50p,TATA,3301,Bussey, Thomas J                   
CHEM 6B,997799,DI,F07,F,2:00p-2:50p,TATA,3301,Bussey, Thomas J                   
CHEM 6B,997800,DI,F08,F,3:00p-3:50p,TATA,3301,Bussey, Thomas J                   
CHEM 6B,997801,DI,F09,F,4:00p-4:50p,TATA,3301,Bussey, Thomas J                   
CHEM 6B,997802,DI,F10,F,5:00p-5:50p,TATA,3301,Bussey, Thomas J                   
CHEM 6B,,LE,G00,MWF,10:00a-10:50a,PETER,108,Lam, Tin Yiu                       
CHEM 6B,997804,DI,G01,F,2:00p-2:50p,SEQUO,147,Lam, Tin Yiu                       
CHEM 6B,997805,DI,G02,F,3:00p-3:50p,SEQUO,147,Lam, Tin Yiu                       
CHEM 6B,997806,DI,G03,F,4:00p-4:50p,SEQUO,147,Lam, Tin Yiu                       
CHEM 6B,997807,DI,G04,F,5:00p-5:50p,SEQUO,147,Lam, Tin Yiu                       
CHEM 6B,997808,DI,G05,F,6:00p-6:50p,SEQUO,147,Lam, Tin Yiu                       
CHEM 6B,997809,DI,G06,F,2:00p-2:50p,CSB,4,Lam, Tin Yiu                       
CHEM 6B,997810,DI,G07,F,3:00p-3:50p,CSB,4,Lam, Tin Yiu                       
CHEM 6B,997811,DI,G08,F,4:00p-4:50p,CSB,4,Lam, Tin Yiu                       
CHEM 6B,997812,DI,G09,F,5:00p-5:50p,CSB,4,Lam, Tin Yiu                       
CHEM 6B,997813,DI,G10,F,6:00p-6:50p,CSB,4,Lam, Tin Yiu                       
CHEM 6BH,,LE,A00,TuTh,9:30a-10:50a,YORK,2622,Paesani, Francesco                 
CHEM 6BH,997451,DI,A01,W,1:00p-1:50p,YORK,4080A,Paesani, Francesco                 
CHEM 6BH,997452,DI,A02,W,2:00p-2:50p,YORK,4080A,Paesani, Francesco                 
CHEM 6BH,997454,DI,A04,W,4:00p-4:50p,YORK,4080A,Paesani, Francesco                 
CHEM 6C,,LE,A00,MWF,10:00a-10:50a,YORK,2622,Ghosh, Partho                      
CHEM 6C,997456,DI,A01,M,1:00p-1:50p,YORK,4080A,Ghosh, Partho                      
CHEM 6C,997457,DI,A02,M,2:00p-2:50p,YORK,4080A,Ghosh, Partho                      
CHEM 6C,997458,DI,A03,M,3:00p-3:50p,YORK,4080A,Ghosh, Partho                      
CHEM 6C,997459,DI,A04,F,4:00p-4:50p,HSS,1315,Ghosh, Partho                      
CHEM 6C,997460,DI,A05,F,5:00p-5:50p,HSS,1315,Ghosh, Partho                      
CHEM 7L,,LE,A00,MW,9:00a-9:50a,YORK,2722,Leigh, Brian                       
CHEM 7L,996330,LA,A01,MW,11:00a-1:50p,YORK,2108,Leigh, Brian                       
CHEM 7L,996331,LA,A02,MW,11:00a-1:50p,YORK,2124,Leigh, Brian                       
CHEM 7L,996332,LA,A03,MW,11:00a-1:50p,YORK,2142,Leigh, Brian                       
CHEM 7L,996333,LA,A04,MW,11:00a-1:50p,YORK,2208,Leigh, Brian                       
CHEM 7L,996334,LA,A05,MW,11:00a-1:50p,YORK,2224,Leigh, Brian                       
CHEM 7L,996335,LA,A06,MW,11:00a-1:50p,YORK,4248,Leigh, Brian                       
CHEM 7L,996336,LA,A07,MW,2:00p-4:50p,YORK,2108,Leigh, Brian                       
CHEM 7L,996337,LA,A08,MW,2:00p-4:50p,YORK,2124,Leigh, Brian                       
CHEM 7L,996338,LA,A09,MW,2:00p-4:50p,YORK,2142,Leigh, Brian                       
CHEM 7L,996339,LA,A10,MW,2:00p-4:50p,YORK,2208,Leigh, Brian                       
CHEM 7L,996340,LA,A11,MW,2:00p-4:50p,YORK,2224,Leigh, Brian                       
CHEM 7L,996341,LA,A12,MW,2:00p-4:50p,YORK,4224,Leigh, Brian                       
CHEM 7L,996342,LA,A13,TuTh,8:00a-10:50a,YORK,2142,Leigh, Brian                       
CHEM 7L,996343,LA,A14,TuTh,8:00a-10:50a,YORK,2224,Leigh, Brian                       
CHEM 7L,996344,LA,A15,TuTh,8:00a-10:50a,YORK,2108,Leigh, Brian                       
CHEM 7L,,LE,B00,MW,10:00a-10:50a,YORK,2722,Leigh, Brian                       
CHEM 7L,996346,LA,B01,TuTh,8:00a-10:50a,YORK,4224,Leigh, Brian                       
CHEM 7L,996347,LA,B02,TuTh,8:00a-10:50a,YORK,4248,Leigh, Brian                       
CHEM 7L,996348,LA,B03,TuTh,11:00a-1:50p,YORK,2108,Leigh, Brian                       
CHEM 7L,996349,LA,B04,TuTh,11:00a-1:50p,YORK,2124,Leigh, Brian                       
CHEM 7L,996350,LA,B05,TuTh,11:00a-1:50p,YORK,2142,Leigh, Brian                       
CHEM 7L,996351,LA,B06,TuTh,11:00a-1:50p,YORK,2208,Leigh, Brian                       
CHEM 7L,996352,LA,B07,TuTh,11:00a-1:50p,YORK,4224,Leigh, Brian                       
CHEM 7L,996353,LA,B08,TuTh,11:00a-1:50p,YORK,4248,Leigh, Brian                       
CHEM 7L,996354,LA,B09,TuTh,2:00p-4:50p,YORK,2108,Leigh, Brian                       
CHEM 7L,996355,LA,B10,TuTh,2:00p-4:50p,YORK,2124,Leigh, Brian                       
CHEM 7L,996356,LA,B11,TuTh,2:00p-4:50p,YORK,2208,Leigh, Brian                       
CHEM 7L,996357,LA,B12,TuTh,2:00p-4:50p,YORK,2224,Leigh, Brian                       
CHEM 7L,996358,LA,B13,TuTh,2:00p-4:50p,YORK,4224,Leigh, Brian                       
CHEM 7L,996359,LA,B14,TuTh,2:00p-4:50p,YORK,4248,Leigh, Brian                       
CHEM 7L,996360,LA,B15,TuTh,8:00a-10:50a,YORK,2124,Leigh, Brian                       
CHEM 12,,LE,A00,MWF,3:00p-3:50p,CENTR,214,Huang, Xuemei                      
CHEM 12,996362,DI,A01,M,10:00a-10:50a,TM102,1,Huang, Xuemei                      
CHEM 12,996363,DI,A02,M,11:00a-11:50a,TM102,1,Huang, Xuemei                      
CHEM 40A,,LE,A00,MWF,12:00p-12:50p,PRICE,THTRE,Bertrand, Guy                      
CHEM 40A,996367,DI,A01,M,4:00p-4:50p,TM102,1,Bertrand, Guy                      
CHEM 40A,996368,DI,A02,M,5:00p-5:50p,TM102,1,Bertrand, Guy                      
CHEM 40A,996369,DI,A03,M,6:00p-6:50p,TM102,1,Bertrand, Guy                      
CHEM 40A,996370,DI,A04,M,7:00p-7:50p,TM102,1,Bertrand, Guy                      
CHEM 40A,996371,DI,A05,M,8:00p-8:50p,TM102,1,Bertrand, Guy                      
CHEM 40A,,LE,B00,MWF,2:00p-2:50p,GH,242,Bertrand, Guy                      
CHEM 40A,996377,DI,B01,M,4:00p-4:50p,SEQUO,148,Bertrand, Guy                      
CHEM 40A,996379,DI,B02,M,5:00p-5:50p,SEQUO,148,Bertrand, Guy                      
CHEM 40A,996380,DI,B03,M,6:00p-6:50p,SEQUO,148,Bertrand, Guy                      
CHEM 40A,996381,DI,B04,M,7:00p-7:50p,SEQUO,148,Bertrand, Guy                      
CHEM 40A,996382,DI,B05,M,8:00p-8:50p,SEQUO,148,Bertrand, Guy                      
CHEM 40A,996383,DI,B06,F,4:00p-4:50p,WLH,2113,Bertrand, Guy                      
CHEM 40A,996384,DI,B07,F,5:00p-5:50p,WLH,2113,Bertrand, Guy                      
CHEM 40A,,LE,C00,TuTh,11:00a-12:20p,YORK,2622,Hoeger, Carl                       
CHEM 40A,996924,DI,C01,W,6:00p-6:50p,WLH,2114,Hoeger, Carl                       
CHEM 40A,996925,DI,C02,W,7:00p-7:50p,WLH,2114,Hoeger, Carl                       
CHEM 40A,996926,DI,C03,W,8:00p-8:50p,WLH,2114,Hoeger, Carl                       
CHEM 40A,996927,DI,C04,F,4:00p-4:50p,WLH,2114,Hoeger, Carl                       
CHEM 40A,996928,DI,C05,F,5:00p-5:50p,WLH,2114,Hoeger, Carl                       
CHEM 40B,,LE,A00,TuTh,5:00p-6:20p,GH,242,Ternansky, Robert J.               
CHEM 40B,996390,DI,A01,M,12:00p-12:50p,WLH,2207,Ternansky, Robert J.               
CHEM 40B,996391,DI,A02,M,1:00p-1:50p,WLH,2207,Ternansky, Robert J.               
CHEM 40B,996392,DI,A03,M,2:00p-2:50p,WLH,2207,Ternansky, Robert J.               
CHEM 40B,996393,DI,A04,M,3:00p-3:50p,WLH,2207,Ternansky, Robert J.               
